Time MAK HER WHK BLF WPF SUF WIF WTF FOU HAL PLA FLA BFT TUN BIL MPF BUT BPF ANC GOO MEN FDE COD SHK OHK POL RHK BSB SCU TYL RED OPT SAL DRM STB TAU WOL SDF FDF HAD YTF DOG SMO SSH DSH BLS POR PSH WSK LSK SK SB PIN RWH BWH SWH TWH INV LSQ ISQ SCA QHG CLA BFF BG LOB BMS NSH OSH ZL BD MA MB SG BC ZG PL DF PS ZM ZS PB BB BO DL DR DC DIN RelMAK RelHER RelWHK RelBLF RelWPF RelSUF RelWIF RelWTF RelFOU RelHAL RelPLA RelFLA RelBFT RelTUN RelBIL RelMPF RelBUT RelBPF RelANC RelGOO RelMEN RelFDE RelCOD RelSHK RelOHK RelPOL RelRHK RelBSB RelSCU RelTYL RelRED RelOPT RelSAL RelDRM RelSTB RelTAU RelWOL RelSDF RelFDF RelHAD RelYTF RelDOG RelSMO RelSSH RelDSH RelBLS RelPOR RelPSH RelWSK RelLSK RelSK RelSB RelPIN RelRWH RelBWH RelSWH RelTWH RelINV RelLSQ RelISQ RelSCA RelQHG RelCLA RelBFF RelBG RelLOB RelBMS RelNSH RelOSH RelZL RelBD RelMA RelMB RelSG RelBC RelZG RelPL RelDF RelPS RelZM RelZS RelPB RelBB RelBO RelDL RelDR RelDC RelDIN PelDemRatio PiscivPlankRatio DivCount InfEpiRatio BSSslope HabitCover
1.560000e+02 344684.421940 376766.678912 63846.988904 124785.834855 15906.843048 120404.343000 101360.331220 55619.844785 13334.977969 54295.931059 55671.130238 2032.831811 28090.871174 663230.046481 76194.679453 1730.066096 117484.978082 230312.420072 260839.967850 92562.389108 3372912.381874 73151.072287 80862.534014 499768.599624 4705.177562 233787.155995 190452.893849 34988.788683 88135.733974 10403.093819 116392.949514 29005.850722 5741.786796 407233.312654 271697.979735 728.648347 4528.418732 2781869.512328 563928.726264 157213.492149 98344.890043 278616.993911 101621.893315 12402.094485 495133.069817 2363.178383 16737.717396 160711.027503 517854.826898 497532.680511 139094.416421 1272.907311 1722.398429 9745.884072 30561.519529 9869.929321 5641.909673 1783.237039 11876.347131 8564.987091 222967.813769 3996259.503936 6663575.413472 15312123.899739 5245119.587891 263922.063273 728008.468033 50673.788031 98634.298069 941022.519043 3738488.296280 0.000301 0.075521 82231.999619 6011428.961668 1348496.329170 4235141.589596 413796.639460 3918253.848583 1276988.715250 2622996.628177 47811.984471 750001.841817 60213090.960196 125104.311249 2092480.174261 0.000000 353337746.690178 0.988523 1.060031 0.994504 0.970412 1.016615 1.096367 0.960839 0.935465 1.018967 1.016831 0.938566 1.196501 1.200799 1.478841 1.283504 1.041571 1.221295 1.002854 0.982262 1.066836 1.006455 1.002152 0.988011 1.067650 0.901385 0.945376 1.309174 0.900058 0.962465 0.883074 0.999405 0.890305 1.028931 1.045560 0.999033 0.999252 0.888600 0.897963 0.904367 1.060086 0.990200 1.024026 1.094534 1.027706 1.146007 0.998639 0.962168 1.087000 1.019257 1.195519 1.006362 0.855517 0.999999 0.658330 0.512917 0.999776 0.999996 0.930645 0.852390 0.857846 0.988858 0.999065 0.996308 0.997719 1.044745 1.011196 1.007257 1.125600 1.097596 1.143218 0.996282 0.000000 1.000000 3.997352 1.000785 0.993522 1.121010 0.671644 0.978093 1.447176 0.754402 5.218601 1.231795 0.999304 0.008311 34.753285 1.000000 1.072808 0.384634 2.040191 69.681818 1.865773 499.368455 1.629233
1.570000e+02 344664.471803 376928.834515 63845.004877 124777.699612 15909.418276 120399.251477 101407.250869 55619.018835 13336.816587 54302.183805 55674.884245 2035.145088 28085.083969 663143.183348 76192.239944 1730.529368 118005.141959 230652.721887 261204.957084 92612.535652 3373144.834305 73195.556351 80909.046882 500562.435019 4709.576631 233828.687414 190761.342304 34992.922441 88291.249263 10402.156283 116734.780533 29015.503819 5743.009683 407726.726833 271695.890536 728.684735 4529.317384 2782484.445829 564002.361834 157393.267384 98450.768231 278698.741436 101718.735859 12406.700157 495799.397343 2363.151950 16732.536674 160776.826353 518016.573692 497897.831810 139102.515794 1271.436039 1722.398398 9722.695241 30453.056770 9869.910544 5641.909483 1783.675179 11861.860881 8555.501562 222954.396586 3996223.899582 6663405.222078 15311858.522763 5245689.923401 263946.285432 728050.075444 50714.294571 98715.634059 942156.114589 3738405.923339 0.000301 0.075571 82725.208072 6011463.638894 1348411.332877 4312886.315496 435369.904632 3981030.602363 1281218.066970 2632342.571444 47695.892504 749346.288205 60213057.208762 125417.789783 2095750.257085 0.000000 353515844.678477 0.988466 1.060487 0.994473 0.970349 1.016780 1.096321 0.961284 0.935452 1.019108 1.016948 0.938630 1.197863 1.200552 1.478647 1.283462 1.041850 1.226702 1.004336 0.983637 1.067414 1.006525 1.002761 0.988580 1.069345 0.902228 0.945544 1.311295 0.900164 0.964163 0.882994 1.002340 0.890602 1.029150 1.046827 0.999025 0.999302 0.888776 0.898161 0.904485 1.061298 0.991266 1.024326 1.095577 1.028088 1.147549 0.998628 0.961870 1.087445 1.019576 1.196396 1.006421 0.854528 0.999999 0.656764 0.511097 0.999774 0.999996 0.930874 0.851351 0.856896 0.988799 0.999056 0.996282 0.997702 1.044859 1.011288 1.007315 1.126500 1.098502 1.144595 0.996260 0.000000 1.000000 4.021328 1.000791 0.993459 1.141589 0.706660 0.993764 1.451969 0.757090 5.205929 1.230718 0.999304 0.008332 34.807597 1.000000 1.073348 0.384427 2.039372 69.681818 1.865727 497.894979 1.629935
1.580000e+02 344644.695589 377092.179729 63843.027035 124770.050756 15912.022717 120394.298790 101454.370856 55618.193613 13338.662435 54308.448724 55678.643198 2037.465053 28079.309676 663056.520864 76189.787354 1730.990956 118528.563339 230994.595551 261571.413689 92662.887425 3373382.059395 73240.374034 80955.711815 501358.461865 4713.979562 233870.301024 191070.693384 34997.142722 88448.192618 10401.218490 117076.627087 29025.216390 5744.236886 408221.273285 271693.791364 728.721775 4530.216615 2783101.729840 564076.245574 157573.377820 98557.159771 278781.077092 101816.346607 12411.323119 496468.287561 2363.125180 16727.293539 160842.929013 518179.085899 498261.051980 139110.648014 1269.955795 1722.398367 9699.459804 30344.654048 9869.891596 5641.909292 1784.114761 11847.302556 8545.965050 222941.065735 3996192.059178 6663240.053982 15311595.489071 5246265.528434 263970.689347 728091.824520 50754.999546 98797.107112 943316.139811 3738324.215164 0.000301 0.075619 83176.157364 6011498.422365 1348325.825876 4303293.353394 438909.089324 3990988.128314 1285486.021744 2643099.062412 47576.337680 748690.833612 60213026.917905 125855.942982 2099230.303189 0.000000 353695614.449270 0.988409 1.060947 0.994442 0.970289 1.016946 1.096276 0.961731 0.935438 1.019249 1.017066 0.938693 1.199229 1.200305 1.478454 1.283421 1.042128 1.232144 1.005825 0.985017 1.067994 1.006596 1.003375 0.989150 1.071046 0.903071 0.945712 1.313421 0.900273 0.965877 0.882915 1.005275 0.890900 1.029370 1.048097 0.999017 0.999353 0.888952 0.898361 0.904603 1.062513 0.992337 1.024629 1.096628 1.028471 1.149097 0.998617 0.961569 1.087892 1.019895 1.197269 1.006480 0.853533 0.999999 0.655194 0.509278 0.999773 0.999996 0.931103 0.850306 0.855941 0.988740 0.999048 0.996257 0.997685 1.044973 1.011382 1.007373 1.127404 1.099408 1.146004 0.996238 0.000000 1.000000 4.043249 1.000796 0.993396 1.139049 0.712405 0.996249 1.456805 0.760184 5.192880 1.229641 0.999303 0.008361 34.865395 1.000000 1.073894 0.384219 2.038546 69.681818 1.865684 496.418705 1.630572
1.590000e+02 344624.914965 377255.399658 63841.041464 124773.950978 15914.620608 120389.349213 101501.452371 55617.367864 13340.508589 54314.699357 55682.391956 2039.785490 28073.548764 662970.067166 76187.346721 1731.450783 119051.678981 231337.002010 261936.487855 92713.208814 3373620.116606 73285.298640 81002.252778 502153.863987 4718.382178 233911.804615 191379.793573 35001.369559 88605.422095 10400.280002 117418.485556 29034.926081 5745.462971 408714.367690 271691.697733 728.758831 4531.114991 2783718.296851 564150.061380 157752.792121 98663.452927 278863.383688 101913.984909 12415.944539 497137.139237 2363.098341 16722.040452 160909.021978 518340.950090 498624.495430 139118.767230 1268.490935 1722.398336 9676.463748 30237.484936 9869.872751 5641.909101 1784.553953 11832.770907 8536.439031 222927.802886 3996159.940083 6663072.628621 15311330.995603 5246844.317057 263995.068177 728133.521185 50795.538594 98878.031776 944476.254782 3738242.690612 0.000301 0.075667 83621.990748 6011533.271847 1348240.403877 4289016.157372 421554.709553 3997246.709958 1289719.721082 2653134.355937 47493.773236 748037.844528 60212997.375222 126313.603408 2102753.586377 0.000000 353875068.987323 0.988352 1.061406 0.994411 0.970320 1.017112 1.096231 0.962177 0.935424 1.019390 1.017183 0.938756 1.200594 1.200059 1.478261 1.283380 1.042405 1.237582 1.007316 0.986392 1.068574 1.006667 1.003991 0.989719 1.072745 0.903915 0.945880 1.315546 0.900382 0.967594 0.882835 1.008211 0.891198 1.029590 1.049363 0.999010 0.999404 0.889129 0.898560 0.904722 1.063723 0.993407 1.024932 1.097680 1.028854 1.150646 0.998605 0.961267 1.088339 1.020214 1.198142 1.006539 0.852549 0.999999 0.653641 0.507479 0.999771 0.999996 0.931333 0.849263 0.854987 0.988681 0.999040 0.996232 0.997668 1.045089 1.011475 1.007430 1.128305 1.100309 1.147414 0.996216 0.000000 1.000000 4.064921 1.000802 0.993333 1.135270 0.684236 0.997811 1.461603 0.763070 5.183868 1.228569 0.999303 0.008392 34.923912 1.000000 1.074439 0.384010 2.037719 69.681818 1.865642 494.957453 1.631189
1.600000e+02 344605.394300 377420.031749 63839.061243 124767.490093 15917.253964 120384.624643 101548.745814 55616.543288 13342.364082 54320.959695 55686.145362 2042.114907 28067.788474 662883.602441 76184.889477 1731.910322 119579.542606 231681.709183 262302.955621 92763.786749 3373862.981771 73330.558725 81048.939229 502951.614516 4722.793494 233953.394817 191689.947920 35005.744758 88764.569772 10399.342290 117760.362654 29044.694534 5746.696804 409212.974136 271689.585894 728.797569 4532.014114 2784338.632495 564224.271707 157932.402877 98770.283123 278946.430783 102012.876535 12420.622801 497814.350791 2363.071134 16716.719469 160975.133785 518503.412551 498987.039838 139126.960388 1267.015362 1722.398304 9653.428091 30130.384285 9869.853705 5641.908908 1784.995439 11818.132057 8526.846537 222914.593631 3996124.751662 6662906.323328 15311065.556568 5247431.352812 264019.615366 728175.533279 50836.256578 98959.712028 945651.566524 3738161.220546 0.000301 0.075714 84021.259627 6011568.241209 1348153.830231 4209944.012858 450790.627109 3989420.519560 1294018.450001 2663111.139502 47422.484912 747383.795887 60212974.790484 126852.528514 2106508.825588 0.000000 354056262.839961 0.988296 1.061869 0.994381 0.970269 1.017281 1.096188 0.962626 0.935410 1.019532 1.017300 0.938820 1.201965 1.199813 1.478069 1.283339 1.042682 1.243069 1.008817 0.987772 1.069157 1.006739 1.004611 0.990289 1.074449 0.904760 0.946048 1.317678 0.900494 0.969332 0.882755 1.011146 0.891498 1.029811 1.050643 0.999002 0.999457 0.889305 0.898760 0.904841 1.064934 0.994483 1.025237 1.098745 1.029242 1.152213 0.998594 0.960961 1.088786 1.020534 1.199014 1.006598 0.851557 0.999999 0.652085 0.505681 0.999769 0.999996 0.931563 0.848212 0.854026 0.988622 0.999031 0.996208 0.997650 1.045206 1.011569 1.007488 1.129209 1.101218 1.148842 0.996195 0.000000 1.000000 4.084330 1.000808 0.993270 1.114340 0.731690 0.995858 1.466475 0.765939 5.176087 1.227495 0.999302 0.008427 34.986282 1.000000 1.074989 0.383804 2.036854 69.681818 1.865601 493.493752 1.631737
1.610000e+02 344586.299456 377587.309397 63837.099183 124761.929475 15919.957866 120380.272241 101596.477316 55615.721022 13344.236258 54327.251567 55689.915247 2044.461919 28062.021785 662797.005324 76182.395868 1732.370312 120115.749437 232030.002009 262670.919480 92814.860892 3374111.677544 73376.457532 81095.996181 503755.042741 4727.217576 233995.223694 192002.302319 35010.349963 88926.902006 10398.405653 118102.259730 29054.584703 5747.944067 409719.691894 271687.443811 728.838903 4532.914837 2784965.783012 564299.205930 158112.976124 98878.245855 279030.773556 86577.273384 10810.366240 413867.412486 2363.043244 16711.269826 161041.422702 518667.643554 499348.370933 139135.281895 1265.513876 1722.398271 9630.161790 30022.559426 9869.834275 5641.908712 1785.441160 11803.289734 8517.125500 222901.772395 3996090.422874 6662738.850343 15310797.800592 5248029.787664 264044.568202 728218.027518 50877.397891 99042.507333 946842.041333 3738080.371710 0.000301 0.075760 84377.817754 6011603.410300 1348065.358880 4253117.473673 392720.155751 3992602.434343 1298405.116218 2673362.035678 47399.511612 746726.984579 60212960.221617 127579.795186 2110625.586748 0.000000 354240332.615888 0.988241 1.062340 0.994350 0.970226 1.017453 1.096148 0.963078 0.935396 1.019675 1.017418 0.938883 1.203347 1.199566 1.477875 1.283297 1.042958 1.248643 1.010333 0.989157 1.069745 1.006813 1.005240 0.990864 1.076166 0.905607 0.946218 1.319825 0.900613 0.971105 0.882676 1.014082 0.891801 1.030034 1.051944 0.998994 0.999514 0.889482 0.898962 0.904961 1.066151 0.995570 1.025547 0.932494 0.895807 0.957914 0.998582 0.960648 1.089235 1.020857 1.199882 1.006658 0.850548 0.999999 0.650513 0.503872 0.999767 0.999996 0.931796 0.847147 0.853052 0.988566 0.999023 0.996183 0.997633 1.045325 1.011665 1.007547 1.130123 1.102139 1.150288 0.996173 0.000000 1.000000 4.101662 1.000814 0.993204 1.125768 0.637434 0.996652 1.471446 0.768888 5.173580 1.226416 0.999302 0.008476 35.054656 1.000000 1.075548 0.383596 2.036023 69.681818 1.865563 492.015655 1.632243
1.620000e+02 344567.530709 377756.218806 63835.152766 124756.749046 15922.698092 120376.145607 101644.405549 55614.900900 13346.120248 54333.566132 55693.699899 2046.817752 28056.242152 662710.162237 76179.886941 1732.831857 120657.327382 232380.384285 263041.441566 92866.253258 3374364.834754 73422.674576 81143.289776 504561.752756 4731.662654 234037.218831 192315.973441 35015.111423 89090.962540 10397.471593 118444.174850 29064.531025 5749.201174 410233.395880 271685.274536 728.882168 4533.816583 2785598.343272 564374.727214 158294.376362 98986.839830 279116.007596 86683.296465 10815.309547 414567.843019 2363.015226 16705.799840 161107.501531 518833.009037 499708.952609 139143.721782 1263.995528 1722.398237 9606.728358 29914.303739 9869.814587 5641.908513 1785.890189 11788.416137 8507.386237 222888.750188 3996054.694167 6662568.999729 15310527.236875 5248641.484442 264069.811789 728261.015753 50918.899152 99127.402528 948058.120286 3738000.190293 0.000301 0.075806 84710.858675 6011638.853400 1347975.727518 4196169.354680 402312.180647 3984312.938042 1302955.129960 2683323.875458 47783.852907 746067.989984 60212950.559587 128078.070971 2115058.529875 0.000000 354427120.092420 0.988188 1.062815 0.994320 0.970186 1.017629 1.096111 0.963532 0.935382 1.019819 1.017536 0.938947 1.204733 1.199319 1.477682 1.283254 1.043236 1.254273 1.011859 0.990553 1.070338 1.006889 1.005873 0.991442 1.077889 0.906459 0.946387 1.321981 0.900735 0.972896 0.882597 1.017018 0.892106 1.030259 1.053263 0.998986 0.999573 0.889659 0.899167 0.905082 1.067374 0.996663 1.025860 0.933636 0.896216 0.959535 0.998570 0.960333 1.089681 1.021183 1.200748 1.006719 0.849527 0.999999 0.648931 0.502055 0.999765 0.999996 0.932030 0.846079 0.852077 0.988508 0.999014 0.996157 0.997615 1.045447 1.011762 1.007607 1.131045 1.103084 1.151765 0.996152 0.000000 1.000000 4.117851 1.000820 0.993138 1.110694 0.653003 0.994583 1.476603 0.771753 5.215530 1.225334 0.999302 0.008509 35.128281 1.000000 1.076115 0.388995 2.035183 69.590909 1.865528 490.527048 1.632674
1.630000e+02 344549.096051 377926.478887 63833.217379 124751.807975 15925.467799 120372.271590 101692.450856 55614.082727 13348.014921 54339.896061 55697.495887 2049.181000 28050.446953 662623.027582 76177.367289 1733.295600 121204.198756 232733.204632 263414.109589 92917.904219 3374621.392610 73469.110260 81190.739471 505370.658335 4736.132265 234079.334626 192630.627252 35020.057304 89256.695705 10396.540513 118786.108152 29074.508372 5750.470149 410757.618679 271683.073549 728.928243 4534.719184 2786237.112889 564450.912165 158476.385554 99095.852531 279202.048022 86790.625439 10820.352375 415282.828227 2362.987233 16700.338676 161173.033465 518999.040360 500070.172052 139152.313515 1262.465509 1722.398203 9583.190609 29805.879701 9869.794698 5641.908314 1786.343022 11773.535057 8497.651210 222875.857297 3996021.241643 6662401.127951 15310256.247033 5249265.603228 264095.282718 728304.557594 50960.690750 99214.926786 949289.692550 3737920.357543 0.000301 0.075851 84972.002521 6011674.571946 1347884.771883 4179396.328457 402868.268536 4001865.984929 1307610.096857 2693796.398289 47840.087930 745405.396019 60212947.985504 127960.576819 2119878.173260 0.000000 354616262.610453 0.988135 1.063294 0.994290 0.970147 1.017806 1.096075 0.963988 0.935369 1.019964 1.017655 0.939011 1.206124 1.199071 1.477488 1.283212 1.043516 1.259958 1.013395 0.991956 1.070933 1.006965 1.006509 0.992022 1.079617 0.907315 0.946558 1.324144 0.900862 0.974706 0.882517 1.019954 0.892413 1.030487 1.054609 0.998978 0.999636 0.889836 0.899373 0.905204 1.068602 0.997761 1.026176 0.934792 0.896634 0.961190 0.998558 0.960019 1.090125 1.021509 1.201616 1.006781 0.848499 0.999999 0.647341 0.500235 0.999763 0.999996 0.932266 0.845011 0.851102 0.988451 0.999005 0.996132 0.997598 1.045571 1.011859 1.007667 1.131973 1.104058 1.153261 0.996130 0.000000 1.000000 4.130546 1.000826 0.993071 1.106255 0.653906 0.998965 1.481878 0.774765 5.221668 1.224245 0.999302 0.008501 35.208329 1.000000 1.076689 0.388776 2.034336 69.636364 1.865493 489.031806 1.633026
1.640000e+02 344531.026448 378099.040470 63831.296182 124747.739413 15928.305959 120368.800042 101740.898507 55613.266394 13349.927359 54346.248291 55701.301371 2051.562908 28044.642684 662535.713860 76174.826381 1733.760951 121759.338150 233090.049474 263789.565384 92970.045052 3374883.606485 73516.178234 81238.470479 506184.746048 4740.620904 234121.609225 192947.422658 35025.248105 89425.715234 10395.611336 119128.059747 29084.598058 5751.753317 411291.384903 271680.843681 728.977529 4535.622672 2786882.822138 564527.833168 158658.996792 99205.902136 279289.298261 86900.362282 10825.500789 416013.201319 2362.958661 16694.768709 161239.428905 519166.372032 500432.737051 139161.052787 1260.920435 1722.398167 9559.523222 29697.161928 9869.774545 5641.908112 1786.800192 11758.449808 8487.791724 222863.430221 3995986.208705 6662232.893745 15309982.542270 5249899.481169 264121.162574 728348.576462 51002.760707 99303.512221 950540.138644 3737841.010848 0.000301 0.075895 85146.876615 6011710.484775 1347792.298242 4200835.926241 430247.539852 4027992.182777 1312350.206528 2704683.638870 47859.818968 744737.290898 60212952.713707 128522.450463 2125110.344252 0.000000 354808194.187046 0.988083 1.063779 0.994260 0.970116 1.017987 1.096044 0.964447 0.935355 1.020110 1.017774 0.939075 1.207526 1.198823 1.477293 1.283169 1.043796 1.265729 1.014949 0.993370 1.071534 1.007044 1.007154 0.992605 1.081356 0.908175 0.946729 1.326322 0.900996 0.976552 0.882439 1.022890 0.892722 1.030717 1.055979 0.998970 0.999704 0.890013 0.899581 0.905328 1.069833 0.998869 1.026497 0.935974 0.897061 0.962881 0.998546 0.959699 1.090574 1.021839 1.202487 1.006845 0.847461 0.999999 0.645742 0.498411 0.999761 0.999996 0.932505 0.843929 0.850115 0.988396 0.998997 0.996107 0.997580 1.045697 1.011958 1.007728 1.132908 1.105043 1.154780 0.996109 0.000000 1.000000 4.139047 1.000832 0.993003 1.111930 0.698346 1.005486 1.487250 0.777896 5.223822 1.223148 0.999302 0.008538 35.295228 1.000000 1.077272 0.388556 2.033484 69.636364 1.865462 487.528388 1.633223
1.650000e+02 344513.262531 378273.968521 63829.392320 124744.532180 15931.216400 120365.641847 101789.836092 55612.451591 13351.856286 54352.628982 55705.120256 2053.962016 28038.839289 662448.393127 76172.258899 1734.226600 122321.200289 233450.091083 264167.829147 93022.680776 3375152.546941 73563.892462 81286.550267 507004.357217 4745.117363 234164.075600 193266.551028 35030.592651 89597.524667 10394.682898 119470.030613 29094.825626 5753.046444 411827.438478 271678.593508 729.028557 4536.527647 2787533.181387 564605.235466 158842.466338 99317.137258 279377.701550 87012.116556 10830.700612 416751.143709 2362.929211 16689.032457 161307.206938 519335.440344 500793.400302 139169.856118 1259.355899 1722.398131 9535.693009 29588.026999 9869.754076 5641.907905 1787.260225 11743.102172 8477.765604 222850.986407 3995954.551820 6662066.785630 15309708.211232 5250544.653350 264147.460460 728392.795765 51045.197367 99391.623101 951824.674995 3737762.282579 0.000301 0.075939 85269.916545 6011746.478500 1347698.696180 4128719.285545 419220.657846 4009054.983895 1317133.961075 2716334.591671 47923.420608 744068.869554 60212962.708383 129377.213506 2130647.072817 0.000000 355002385.754411 0.988032 1.064272 0.994230 0.970091 1.018173 1.096015 0.964911 0.935341 1.020257 1.017893 0.939140 1.208938 1.198575 1.477098 1.283126 1.044076 1.271569 1.016517 0.994794 1.072141 1.007124 1.007807 0.993192 1.083107 0.909037 0.946900 1.328516 0.901133 0.978428 0.882360 1.025826 0.893036 1.030949 1.057355 0.998961 0.999774 0.890191 0.899791 0.905452 1.071070 0.999989 1.026822 0.937177 0.897492 0.964589 0.998534 0.959369 1.091032 1.022171 1.203354 1.006908 0.846409 0.999999 0.644132 0.496579 0.999759 0.999996 0.932745 0.842827 0.849110 0.988340 0.998989 0.996082 0.997562 1.045826 1.012059 1.007789 1.133850 1.106024 1.156341 0.996088 0.000000 1.000000 4.145028 1.000838 0.992934 1.092841 0.680448 1.000759 1.492671 0.781247 5.230764 1.222050 0.999302 0.008595 35.387186 1.000000 1.077862 0.388335 2.032620 69.636364 1.865436 486.014807 1.633335
1.660000e+02 344495.833762 378450.987450 63827.506787 124741.950833 15934.191879 120362.782200 101839.212585 55611.638619 13353.801356 54359.037474 55708.955088 2056.376388 28033.030931 662360.964445 76169.658315 1734.692672 122889.396556 233813.105377 264546.597740 93075.816707 3375424.405439 73612.142179 81334.962585 507828.472872 4749.626215 234206.733200 193587.930349 35036.084831 89771.834565 10393.756413 119812.020909 29105.174000 5754.349715 412366.467653 271676.323267 729.081436 4537.434481 2788188.413956 564683.152909 159026.825285 99429.452367 279467.246760 87125.752722 10835.959164 417497.670359 2362.898955 16683.143993 161375.960100 519506.055411 501152.165530 139178.733554 1257.773100 1722.398094 9511.790657 29478.849660 9869.733298 5641.907695 1787.723192 11727.523970 8467.598056 222838.739328 3995922.804613 6661897.182421 15309430.060308 5251202.254134 264174.117550 728437.292557 51088.023990 99479.860013 953108.244467 3737683.983584 0.000301 0.075982 85365.808220 6011782.583758 1347603.764642 4098051.804407 375923.160782 4007188.892214 1321972.261848 2727614.665973 47967.113124 743400.264431 60212978.905998 130187.520524 2136445.519698 0.000000 355198306.241297 0.987982 1.064770 0.994201 0.970071 1.018363 1.095989 0.965379 0.935327 1.020406 1.018013 0.939204 1.210360 1.198327 1.476903 1.283082 1.044357 1.277476 1.018098 0.996221 1.072753 1.007205 1.008468 0.993784 1.084868 0.909900 0.947073 1.330725 0.901275 0.980331 0.882281 1.028763 0.893354 1.031182 1.058739 0.998953 0.999846 0.890369 0.900003 0.905577 1.072313 1.001120 1.027151 0.938401 0.897928 0.966317 0.998521 0.959031 1.091497 1.022507 1.204216 1.006973 0.845345 0.999999 0.642518 0.494747 0.999757 0.999996 0.932987 0.841709 0.848092 0.988286 0.998981 0.996057 0.997544 1.045957 1.012161 1.007851 1.134802 1.107006 1.157900 0.996067 0.000000 1.000000 4.149689 1.000844 0.992864 1.084723 0.610171 1.000293 1.498154 0.784491 5.235533 1.220952 0.999302 0.008649 35.483490 1.000000 1.078457 0.388112 2.031749 69.636364 1.865413 484.496706 1.633390
1.670000e+02 344478.712961 378629.441730 63825.635557 124739.675578 15937.210058 120360.182734 101888.847900 55610.827616 13355.759948 54365.464357 55712.803119 2058.801679 28027.210893 662273.311306 76167.034555 1735.160084 123462.892081 234178.643484 264928.238376 93129.361407 3375700.821183 73660.723751 81383.584803 508655.396532 4754.155838 234249.533379 193910.948133 35041.728069 89948.102014 10392.833202 120154.029689 29115.591977 5755.663050 412911.111848 271674.031418 729.136465 4538.342743 2788848.773324 564761.630516 159211.795174 99542.459584 279557.724329 87240.892226 10841.291659 418254.951574 2362.868299 16677.182473 161445.112069 519677.491722 501510.756071 139187.714159 1256.178643 1722.398056 9487.870996 29369.878404 9869.712302 5641.907482 1788.189291 11711.829699 8457.364496 222826.499331 3995890.093157 6661730.269773 15309151.638633 5251873.292864 264201.038248 728482.207123 51131.143156 99569.444556 954398.172808 3737605.905121 0.000301 0.076025 85395.964257 6011818.882022 1347507.673617 4067235.428910 384801.503778 4008081.169224 1326896.548382 2739004.923222 47967.354758 742730.317377 60213001.163560 130866.549871 2142553.643725 0.000000 355396277.521060 0.987933 1.065272 0.994171 0.970053 1.018556 1.095965 0.965849 0.935314 1.020555 1.018133 0.939269 1.211787 1.198078 1.476708 1.283038 1.044638 1.283438 1.019689 0.997658 1.073370 1.007287 1.009134 0.994378 1.086634 0.910768 0.947246 1.332945 0.901420 0.982256 0.882203 1.031699 0.893674 1.031417 1.060138 0.998945 0.999922 0.890547 0.900216 0.905703 1.073561 1.002258 1.027484 0.939641 0.898369 0.968069 0.998508 0.958688 1.091965 1.022845 1.205078 1.007038 0.844274 0.999999 0.640902 0.492918 0.999754 0.999996 0.933230 0.840583 0.847067 0.988232 0.998973 0.996032 0.997526 1.046090 1.012265 1.007913 1.135760 1.108003 1.159467 0.996047 0.000000 1.000000 4.151155 1.000850 0.992794 1.076567 0.624581 1.000516 1.503735 0.787767 5.235559 1.219852 0.999303 0.008694 35.584938 1.000000 1.079058 0.387889 2.030871 69.636364 1.865393 482.977443 1.633361
1.680000e+02 344461.933458 378809.177682 63823.781560 124737.479355 15940.253711 120357.752563 101938.626741 55610.018943 13357.728576 54371.917551 55716.670623 2061.232853 28021.376024 662185.378868 76164.384891 1735.628728 124040.477549 234545.727776 265308.085129 93183.212438 3375977.973197 73709.479411 81432.443267 509484.510945 4758.707411 234292.528909 194235.120438 35047.488611 90125.503421 10391.913381 120496.057313 29126.048082 5756.985287 413461.234433 271671.722978 729.193107 4539.253400 2789514.099852 564840.658266 159397.755253 99655.961253 279649.009476 87356.809681 10846.682658 419020.700600 2362.837532 16671.204075 161513.520805 519849.894565 501867.591703 139196.804626 1254.571715 1722.398020 9463.968942 29261.286294 9869.691086 5641.907268 1788.658393 11696.132830 8447.133276 222814.119017 3995858.887990 6661555.383064 15308867.708967 5252558.066005 264228.188596 728527.601305 51174.652439 99661.300919 955687.407833 3737528.180231 0.000301 0.076067 85446.110787 6011855.422501 1347410.430155 4062899.445733 396625.344764 4029130.876729 1331867.878902 2750048.419897 47946.856434 742058.371897 60213027.965377 131516.828909 2148881.550927 0.000000 355595952.099840 0.987885 1.065777 0.994143 0.970036 1.018751 1.095943 0.966321 0.935300 1.020706 1.018254 0.939334 1.213218 1.197829 1.476512 1.282993 1.044920 1.289442 1.021288 0.999088 1.073991 1.007370 1.009802 0.994975 1.088406 0.911640 0.947420 1.335174 0.901568 0.984194 0.882125 1.034636 0.893995 1.031654 1.061550 0.998936 0.999999 0.890726 0.900431 0.905829 1.074814 1.003400 1.027819 0.940890 0.898816 0.969842 0.998495 0.958345 1.092428 1.023184 1.205935 1.007103 0.843194 0.999999 0.639287 0.491095 0.999752 0.999996 0.933475 0.839456 0.846042 0.988177 0.998965 0.996006 0.997507 1.046227 1.012369 1.007976 1.136726 1.109025 1.161034 0.996026 0.000000 1.000000 4.153593 1.000856 0.992722 1.075419 0.643773 1.005771 1.509369 0.790943 5.233322 1.218748 0.999303 0.008737 35.690036 1.000000 1.079664 0.387665 2.029987 69.636364 1.865375 481.459200 1.633380
